"source","listing_no","url","writer_type","agency","region_depth1","region_depth2","region_depth3","address","latitude","longitude","title","deposit_manwon","rent_manwon","maintenance_manwon","total_monthly_manwon","room_type","room_count","area_m2","floor","approval_date","image_1","image_2","crawl_note"
"daangn","3500514","https://realty.daangn.com/articles/3500514","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.255750510287","127.06171608105","분리형 원룸 200만원/35만원 - 영통역도보10분","200","35","8","43","SPLIT_ONE_ROOM","","21.00","4.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3500514/01KR0SNE5V6MH24YWVT0CKD4F6.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3500514/01KR0SNECPM8BZS43ZHVF0YQZR.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3492395","https://realty.daangn.com/articles/3492395","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.259923818001994","127.05944143734","분리형 원룸 300만원/36만원 - 영통역자차5분","300","36","7","43","SPLIT_ONE_ROOM","","22.00","6.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3492395/01KQYD18SQMVM8NNTE01Y6331B.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3492395/01KQYD19119DJTH2S2EYP18347.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3492404","https://realty.daangn.com/articles/3492404","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.259923818001994","127.05944143734","분리형 원룸 300만원/36만원 - 영통역자차5분","300","36","7","43","SPLIT_ONE_ROOM","","21.00","3.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3492404/01KQYD4XDB26NT695DZWN0A0VJ.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3492404/01KQYD4XN9FN1EYQBR05117XZ8.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3492417","https://realty.daangn.com/articles/3492417","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.259923818001994","127.05944143734","분리형 원룸 300만원/36만원 - 영통역자차5분","300","36","7","43","SPLIT_ONE_ROOM","","21.00","3.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3492417/01KQYD8F9G8H8ME32HVS59V0M3.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3492417/01KQYD8FH5HFWHHQ71ZVE2J6PX.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3571682","https://realty.daangn.com/articles/3571682","BROKER","","경기도","수원시 영통구","원천동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.266397865432","127.04774053191998","오픈형 원룸 500만원/40만원 - 원천교 사거리 인근 주택가 위치","500","40","4.5","44.5","OPEN_ONE_ROOM","","19.83","2.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3571682/01KRTHWEY7HABRM9YSEC6HB6MN.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3571682/01KRTHWF82086QWM6BNWAB5VY0.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3436224","https://realty.daangn.com/articles/3436224","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.270904419408986","127.05189858602","분리형 원룸 300만원/45만원 - 매탄동 kt동수원지사3분거리","300","45","1","46","SPLIT_ONE_ROOM","","42.00","0.5","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3436224/01KQ96CAF73SFBPS4VACZT6Q49.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3436224/01KQ96CASXGYRVNQ8G4WERZ7N9.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3582994","https://realty.daangn.com/articles/3582994","BROKER","더번영부동산 공인중개사 사무소","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.27396644078399","127.04476882755","오픈형 원룸 500만원/35만원 - 아주대 삼거리 초입, 엘레베이터 있는, 풀옵션, 준신축","500","35","12","47","OPEN_ONE_ROOM","","23.00","5.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3582994/01KRZ1ZJ7B88Y7Y4CT5YW4NE50.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3582994/01KRZ1ZJPKKVZZ5BEASWGBAM9Q.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3438071","https://realty.daangn.com/articles/3438071","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.259623701087","127.05865703635","분리형 원룸 500만원/40만원 - 삼성전자 동문 약3분","500","40","7","47","SPLIT_ONE_ROOM","","23.00","0.5","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3438071/01KQ9CCJ29VDV6JJXJ5Z9H19NG.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3438071/01KQ9CCJ9ZX35DE8E66BDF24A9.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3585382","https://realty.daangn.com/articles/3585382","BROKER","","경기도","수원시 영통구","원천동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.26403668087998","127.06504447334","분리형 원룸 300만원/40만원 - 원천동 삼성전기 도보권,영흥숲 푸르지오","300","40","7","47","SPLIT_ONE_ROOM","","18.18","2.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3585382/01KRZCZWJH3059WSZ8EMQ3838V.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3585382/01KRZCZWXH8K2B75E5CYC5Y0Q4.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3585660","https://realty.daangn.com/articles/3585660","BROKER","","경기도","수원시 영통구","원천동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.26403668087998","127.06504447334","분리형 원룸 300만원/40만원 - 원천동 삼성전기 도보권,영흥숲인근 3층","300","40","7","47","SPLIT_ONE_ROOM","","18.18","3.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3585660/01KRZK5QSR4RRQAWSPD4128R2Q.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3585660/01KRZK5R27A7X9CSS625X4DJGH.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3575414","https://realty.daangn.com/articles/3575414","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.25475905366599","127.05969017719","오픈형 원룸 300만원/40만원 - 삼성 영통문 도보5분","300","40","7","47","OPEN_ONE_ROOM","","22.00","2.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3575414/01KRWP52PG4QMW7AP62FT78T5S.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3575414/01KRWP52YY3NV4PYY7ETJ19Y5Q.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3262421","https://realty.daangn.com/articles/3262421","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.25519825802697","127.06078096703001","분리형 원룸 500만원/40만원 - 경기도 수원시 영통구","500","40","7","47","SPLIT_ONE_ROOM","","29.00","1.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3262421/01KNGK3R8CD01TYXX1XAS6WJ50.png?q=95&s=1440x1440&t=inside&service=realty","",""
"daangn","3434834","https://realty.daangn.com/articles/3434834","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.255972369688","127.06351806771002","분리형 원룸 300만원/40만원 - 영통역도보12분 베란다있는 분리형원룸♡","300","40","7.7","47.7","SPLIT_ONE_ROOM","","23.10","2.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3434834/01KQ90CNRJX3MZ13Q2AQJK8HSB.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3434834/01KQ90CP66S6987XV61QYJZNF3.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3254282","https://realty.daangn.com/articles/3254282","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.25503480717","127.06217870837","분리형 원룸 100만원/42만원 - 영통역도보10분","100","42","7","49","SPLIT_ONE_ROOM","","21.00","8.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3254282/01KNX2Q2QDPFEWBVQAZEP54B6R.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3254282/01KNX2Q2ZXNYKSZ73H1QS5DVQJ.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3583052","https://realty.daangn.com/articles/3583052","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.266361661587986","127.06342517393","분리형 원룸 300만원/42만원 - 원천동 삼성전기 도보권 가격 좋은 원룸/단기가능","300","42","7.7","49.7","SPLIT_ONE_ROOM","","16.52","5.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3583052/01KRZ9BJTRWD0WYEXJZSZDJB5R.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3583052/01KRZ9BKEFY8DG2H2TM7DKSZEB.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3584264","https://realty.daangn.com/articles/3584264","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.26629864809998","127.04801458007002","분리형 원룸 500만원/45만원 - 삼성전기 도보권","500","45","7","52","SPLIT_ONE_ROOM","","21.48","4.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3584264/01KRZ87X04GWG3Y76NXJ41741P.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3584264/01KRZ87X8XKNP03V3SQ51D8NYD.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3583880","https://realty.daangn.com/articles/3583880","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.26051046395","127.06087706214","분리형 원룸 300만원/47만원 - 삼성디지털시티 수원사업장 도보5분","300","47","9","56","SPLIT_ONE_ROOM","","23.20","6.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3583880/01KRZD910FSCHZ8Y4WP4VTBE5K.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3583880/01KRZD918629PMFY7MB4G58WEW.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3575902","https://realty.daangn.com/articles/3575902","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.26087030881099","127.06135826171999","분리형 원룸 300만원/55만원 - 경기도 수원시 영통구","300","55","7","62","SPLIT_ONE_ROOM","","23.12","3.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3575902/01KRWR8V6HY95BB6ZMM19K2KDN.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3575902/01KRWR8VAK6FRCVX4CZAS3QGN8.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3575395","https://realty.daangn.com/articles/3575395","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.260893039150986","127.06014611557","분리형 원룸 500만원/55만원 - 경기도 수원시 영통구","500","55","7.5","62.5","SPLIT_ONE_ROOM","","20.00","7.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3575395/01KRWP305699PPK7YVHPH6P5WV.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3575395/01KRWP30CX4G00XDFD015MAV70.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3584220","https://realty.daangn.com/articles/3584220","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.26089303914901","127.06014611557","분리형 원룸 500만원/55만원 - 매탄동 삼성전자 동문 인근 테라스 원룸","500","55","7.5","62.5","SPLIT_ONE_ROOM","","19.83","7.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3584220/01KRZ82CCZ6FNBVJ8NRFJ4W0VE.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3584220/01KRZ82CNW5GP4E9MSQPP46PM2.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3586817","https://realty.daangn.com/articles/3586817","BROKER","","경기도","수원시 영통구","원천동","경상남도 창원시 진해구 중원로85번길 13 (화천동, 평화빌라)","37.260893039150986","127.06014611557","분리형 원룸 500만원/55만원 - 경기도 수원시 영통구","500","55","7.5","62.5","SPLIT_ONE_ROOM","","23.14","7.0","1992-01-15","https://img.kr.gcp-karroter.net/realty/article/3586817/01KRZGXED2MP80W5TN3ZM85150.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3586817/01KRZGXENQ2W0RZ4T0CS2G7NTP.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3583559","https://realty.daangn.com/articles/3583559","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.26094721017899","127.06000123218","분리형 원룸 500만원/55만원 - 매탄동 삼성전자 동문 인근 테라스 원룸","500","55","8.3","63.3","SPLIT_ONE_ROOM","","16.52","6.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3583559/01KRZ83GKNR1C8E4057N15DHZ8.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3583559/01KRZ83GYMPQ2DMNYVBQATR1Q3.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3582146","https://realty.daangn.com/articles/3582146","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.265431595192986","127.04619112319999","분리형 원룸 2,000만원/60만원 - 매탄공원 인근","2000","60","7","67","SPLIT_ONE_ROOM","","29.75","3.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3582146/01KRYYB1KQG8QJ1G4BD4FSMH2Y.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3582146/01KRYYB21S1G4A3PGFCED9MT1M.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3575780","https://realty.daangn.com/articles/3575780","BROKER","","경기도","수원시 영통구","원천동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.25830863124799","127.05923002430002","분리형 원룸 3,000만원/60만원 - 경기도 수원시 영통구","3000","60","12","72","SPLIT_ONE_ROOM","","40.00","6.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3575780/01KRWQQQA4PD77E78ZJ78JXRRG.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3575780/01KRWQQQKSPWQJ8WGHZEQ7WX5W.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3215647","https://realty.daangn.com/articles/3215647","BROKER","","경기도","수원시 팔달구","인계동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.264944800867","127.0216061823","오픈형 원룸 500만원/30만원 - 경기도 수원시 팔달구","500","30","10","40","OPEN_ONE_ROOM","","20.00","2.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3215647/01KMZ148E5MPBNJC8VF5HV6ZQS.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3215647/01KMZ148T14P8YF5GJT55DDT97.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3582317","https://realty.daangn.com/articles/3582317","BROKER","","경기도","수원시 팔달구","인계동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.269395855513004","127.02520769043","분리형 원룸 2,000만원/35만원 - 경기도 수원시 팔달구","2000","35","8","43","SPLIT_ONE_ROOM","","19.83","3.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3582317/01KRYZ112SG55DN21YTQCGHR33.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3582317/01KRYZ11896GB79AV064TYCSG4.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3576577","https://realty.daangn.com/articles/3576577","BROKER","","경기도","수원시 팔달구","인계동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.269395855513004","127.02520769043","오픈형 원룸 2,000만원/35만원 - 경기도 수원시 팔달구","2000","35","8","43","OPEN_ONE_ROOM","","17.34","3.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3576577/01KRWTQH2NB2MPRHXBZ039PP36.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3576577/01KRWTQHJ4BPF0ZRHY118NAFMD.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3383064","https://realty.daangn.com/articles/3383064","BROKER","","경기도","수원시 팔달구","인계동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.27453627973399","127.01782591174","분리형 원룸 3,000만원/35만원 - 경기도 수원시 팔달구","3000","35","8","43","SPLIT_ONE_ROOM","","26.00","6.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3383064/01KPQBEFX6GESVC18X39NHSZF5.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3383064/01KPQBEG4WXHQZY036FQN3T9ZS.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3274740","https://realty.daangn.com/articles/3274740","BROKER","","경기도","수원시 팔달구","인계동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.275486386977","127.02787096231998","오픈형 원룸 3,000만원/36만원 - 경기도 수원시 팔달구","3000","36","8","44","OPEN_ONE_ROOM","","25.00","9.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3274740/01KNKFC09Y59SBVV7VVDP0M2S0.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3274740/01KNKFC0NG7ZC6RQP93JKPTWWH.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3300180","https://realty.daangn.com/articles/3300180","BROKER","","경기도","수원시 팔달구","인계동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.268735032483995","127.02369770740002","오픈형 원룸 1,000만원/40만원 - 경기도 수원시 팔달구","1000","40","7","47","OPEN_ONE_ROOM","","30.00","6.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3300180/01KNTSGAM0YYJJ57R83JGMDN7X.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3300180/01KNTSGAVWPT5DBJ6DZX53D1KB.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3573768","https://realty.daangn.com/articles/3573768","BROKER","","경기도","수원시 팔달구","인계동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.27453627973399","127.01782591174","분리형 원룸 3,000만원/40만원 - 수원역 버스 10분, 행궁동 버스 10분","3000","40","7","47","SPLIT_ONE_ROOM","","25.00","","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3573768/01KRWE4NB4701VR9NMR36FZGRS.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3573768/01KRWE4NH6XPD4ZAFP03M1ES6Q.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3532090","https://realty.daangn.com/articles/3532090","BROKER","","경기도","수원시 팔달구","인계동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.27067409007101","127.01634491843001","오픈형 원룸 1,000만원/42만원 - 매교역 도보10분","1000","42","8","50","OPEN_ONE_ROOM","","16.52","4.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3532090/01KRDC914JENHKF1VGQJKNE3BB.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3532090/01KRDC91DM0SNQ9KDD0PXC9MC6.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3499888","https://realty.daangn.com/articles/3499888","BROKER","","경기도","수원시 팔달구","인계동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.277487903455004","127.03003521427999","분리형 원룸 500만원/45만원 - 경기도 수원시 팔달구","500","45","5","50","SPLIT_ONE_ROOM","","30.00","3.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3499888/01KR0Q5BRBC2AZDZ7D194W86AD.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3499888/01KR0Q5C1GHZJ1WDVN8HT7QFTR.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3485670","https://realty.daangn.com/articles/3485670","BROKER","","경기도","수원시 팔달구","인계동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.275584819722","127.02783839073001","오픈형 원룸 2,700만원/45만원 - 경기도 수원시 팔달구","2700","45","8","53","OPEN_ONE_ROOM","","28.00","6.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3485670/01KQXH2BYWGKJ1Q2EMSP1JY1SA.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3485670/01KQXH2C2QPVV6531QQA9H4F76.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3592490","https://realty.daangn.com/articles/3592490","BROKER","","경기도","수원시 팔달구","인계동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.2709350685","127.01748987143","분리형 원룸 500만원/48만원 - 매교역 8분 거리","500","48","5","53","SPLIT_ONE_ROOM","","23.20","6.0","2008-01-15","","",""
"daangn","3386098","https://realty.daangn.com/articles/3386098","BROKER","","경기도","수원시 팔달구","인계동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.267481209221984","127.0261288933","오픈형 원룸 300만원/50만원 - 매교역과 수원시청역 더블역세권","300","50","5","55","OPEN_ONE_ROOM","","26.44","2.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3386098/01KPTBVSVRJW8F474WQYX7MEWQ.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3386098/01KPTBVT54B7MTE04XKNYMDV7A.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3582111","https://realty.daangn.com/articles/3582111","BROKER","","경기도","수원시 팔달구","인계동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.28112477537","127.02955402662","분리형 원룸 2,100만원/48만원 - 동수원사거리 인근","2100","48","10","58","SPLIT_ONE_ROOM","","17.55","6.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3582111/01KRYY557F1J976HJDZESE5NS8.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3582111/01KRYY55E2FXPPHCCXDGXYTXFG.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3491584","https://realty.daangn.com/articles/3491584","BROKER","","경기도","수원시 팔달구","인계동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.27688249743897","127.03133059392002","오픈형 원룸 3,000만원/50만원 - 동수원사거리 , 인계지구대 맞은편","3000","50","8","58","OPEN_ONE_ROOM","","19.69","2.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3491584/01KQY82NYHRSZFDEM0QXNAW467.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3491584/01KQY82P51SH4XTY5FA4XYG1SD.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3575477","https://realty.daangn.com/articles/3575477","BROKER","","경기도","수원시 팔달구","인계동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.27688249743897","127.03133059392002","분리형 원룸 3,000만원/50만원 - 경기도 수원시 팔달구","3000","50","8","58","SPLIT_ONE_ROOM","","21.78","3.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3575477/01KRWPDR321V5VJCTJC9RM5HWQ.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3575477/01KRWPDR8265ZGFJZEGNHAYQXV.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3325336","https://realty.daangn.com/articles/3325336","BROKER","","경기도","수원시 팔달구","인계동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.26496080319599","127.03530727891999","오픈형 원룸 500만원/50만원 - 경기도 수원시 팔달구","500","50","8","58","OPEN_ONE_ROOM","","18.90","4.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3325336/01KP4XTEP585ZZ7B9ACJ4B9MYW.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3325336/01KP4XTFBGD2TDAN6Z7THRPC8W.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3564630","https://realty.daangn.com/articles/3564630","BROKER","","경기도","수원시 팔달구","인계동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.266929752352","127.02279490426001","분리형 원룸 3,000만원/52만원 - 매교역인근 수원시청역인근","3000","52","9","61","SPLIT_ONE_ROOM","","21.40","2.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3564630/01KRQ9HH73JJT7VKZT1SM7T6HY.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3564630/01KRQ9HHX1KZMF417RS25S1Z6D.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3522451","https://realty.daangn.com/articles/3522451","BROKER","","경기도","수원시 팔달구","인계동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.275965797729995","127.02908583666","분리형 원룸 500만원/55만원 - 경기도 수원시 팔달구","500","55","7","62","SPLIT_ONE_ROOM","","20.00","8.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3522451/01KRAR22AZBJH5YJS9E0BZZ5EP.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3522451/01KRAR22J632Q1GV24NBV7FVD7.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3566667","https://realty.daangn.com/articles/3566667","BROKER","","경기도","수원시 팔달구","인계동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.26913361146399","127.02633350256002","투룸이상 2,000만원/55만원 - 인계동 행정복지센터 1분","2000","55","7","62","TWO_ROOM","","42.97","2.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3566667/01KRQR0B4FD9RPP223FJ1Y5AN2.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3566667/01KRQR0BVZC6RTAN7M6QXN4W9Y.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3522121","https://realty.daangn.com/articles/3522121","BROKER","","경기도","수원시 팔달구","인계동","경기도 수원시 영통구 삼성로 291-11 (원천동)","37.26474137202099","127.0295425383","오픈형 원룸 500만원/55만원 - 경기도 수원시 팔달구","500","55","8","63","OPEN_ONE_ROOM","","22.00","3.0","2008-01-15","https://img.kr.gcp-karroter.net/realty/article/3522121/01KRAPY2JCEC5NK07VA4RSW86H.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3522121/01KRAPY2VAQSPX8MJ650A0SY43.png?q=95&s=1440x1440&t=inside&service=realty",""
